plant_species,plant_part,extraction_solvent,extraction_method,concentration_mg_per_ml,crop_species,crop_variety,germination_percent,root_length_mm,shoot_length_mm,total_phenolic_content_mg_gae_per_g,compound_lantadene_a,compound_lantadene_b,compound_lantadene_c,compound_lantadene_d,compound_icterogenin,compound_luteolin,compound_hispidulin,compound_quercetin,compound_kaempferol,compound_caffeic_acid,compound_chlorogenic_acid,compound_caryophyllene,compound_alpha_humulene,compound_alpha_pinene,compound_camphene,compound_linalool
lantana camara,leaf,ethyl_acetate,solvent extraction,0.0,sorghum bicolor,,63.02979703864855,61.31461358858675,81.38999716376757,25.59,0.7751585447263017,0.7958602486629159,0.9401566927821303,0.7532684283727399,0.9165275459098499,0.9463206170523245,0.7713139418254764,0.46088861076345433,0.7150013915947676,0.4615705235078359,0.645489678574795,0.7287216790992912,0.9955357142857143,0.3972312473513208,0.3503103837471783,0.7161034626616605
parthenium hysterophorus,whole plant,aqueous,aqueous extraction,9.793,triticum aestivum,,53.10137345108013,45.40035651177785,53.8677984111601,7.18,0.0,0.0,0.0,0.0,0.0,0.42328538670002086,0.0,0.6578014184397164,0.0,0.9473157719239746,0.8350457159015929,0.18820367882129457,0.0,0.0,0.0,0.0
ageratina adenophora,leaf,aqueous,aqueous extraction,24.5226,oryza sativa,,33.99267113441959,26.854823245864715,32.600909261016255,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330621610346267,0.0,0.6509669889963321,0.0,0.2904137515637307,0.33321707589285715,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,9.9416,oryza sativa,,52.725649688780656,45.15969303992102,57.60599139746502,22.36,0.9821428571428571,0.9837466138778912,0.8038006334389065,0.890403337969402,0.8203255425709516,0.8847196164269335,0.7102975593447007,0.3830830204422195,0.9730030615084887,0.417889296432144,0.6352153831652371,0.7225594217671316,0.8206612723214286,0.3393840937985591,0.4081546275395034,0.6927409261576972
lantana camara,leaf,ethanol,solvent extraction,49.6054,zea mays,,21.919661893476704,15.99498610337773,20.498719902624323,59.07,0.7673981975967957,0.680002778356602,0.9096516086014336,0.6820584144645341,0.6694490818030051,0.7336877214925995,0.7664660648612504,0.49593241551939926,0.904536598942388,0.5222574191397132,0.6090112168913188,0.9019598758281981,0.7380719866071428,0.29573386071479024,0.38995485327313767,0.7229870671672926
lantana camara,leaf,ethanol,solvent extraction,0.0,zea mays,,59.26742713578636,53.29767306574936,67.46170877412486,66.28,0.9658711615487315,0.8088490657775925,0.776129354892482,0.835326842837274,0.8071786310517529,0.8165520116739629,0.757271815446339,0.3992490613266583,0.8099081547453382,0.5761087029009669,0.5992082194363276,0.9530185794375203,0.7024274553571429,0.3215143381833592,0.2880925507900677,0.6042970379641218
lantana camara,leaf,methanol,solvent extraction,0.9908,lactuca sativa,,56.73533856840629,53.41861434757087,57.64913916868135,39.98,0.7173731642189586,0.9992359519344307,0.7931321886981164,0.8842837273991654,0.9910267111853088,0.9920783823222848,0.7368772985623537,0.4377346683354193,0.8082382410242137,0.47690896965655216,0.7735884626260723,0.9945327340962795,0.87646484375,0.36876677496821586,0.2945823927765237,0.7476011681268253
lantana camara,leaf,aqueous,aqueous extraction,0.9997,zea mays,,64.84952222130981,62.82790574403752,78.15270553178686,15.33,0.7696094793057411,0.8731680211155102,0.9201533588931489,0.7104311543810847,0.9284223706176962,0.9731081926203878,0.9531929120695419,0.4752816020025032,0.7439465627609241,0.41022007335778593,0.7568102554434913,0.6789139600611593,0.7238420758928572,0.37286339878513913,0.31193566591422117,0.6964956195244055
lantana camara,leaf,ethanol,solvent extraction,9.7551,zea mays,,53.340334542734624,53.53589259822029,67.14468766117922,43.2,0.8205524032042725,0.6977148016947975,0.8541423570595099,0.7098748261474269,0.9186143572621036,0.9705023973316657,0.933968572383818,0.3435544430538173,0.8112997495129418,0.5398466155385128,0.7882929588085588,0.9246629291572072,0.7965262276785714,0.36551772849272496,0.3558126410835214,0.7423863162286192
lantana camara,leaves,aqueous,dilution in water,50.0,b. pilosa,,27.965016611936466,22.272591315507334,24.63682460607463,,0.8630674232309746,0.7319580468153087,0.8933155525920987,0.7390820584144645,0.7009599332220368,0.9640400250156349,0.825810765630224,0.4132248644138507,0.9805176732535487,0.41205401800600194,0.5845979828447545,0.6675624333966548,0.74072265625,0.4088854357960164,0.3064334085778781,0.6624947851481019
lantana camara,leaves,acetone,cell free culture filtrate,0.1,lantana camara,,80.25908988310425,71.7025528632352,92.52174777078449,,0.9942006008010681,0.8330207682156004,0.8313052175362561,0.9916550764951321,0.7948664440734559,0.8009172399416302,0.7769976596456034,0.4920734251147268,0.860562204286112,0.5614371457152384,0.5728155339805825,0.9188250011583191,0.9441266741071428,0.3568300607430428,0.2883747178329571,0.7501042970379642
lantana camara,leaf,aqueous,aqueous extraction,50.2322,zea mays,,22.35020352555281,16.50036761941084,21.291331898883076,16.12,0.7545894526034712,0.7179968048899076,0.7489581596932823,0.9485396383866481,0.7779632721202004,0.9048363560558682,0.8182881979271146,0.39153108051731333,0.8241024213748956,0.4340613537845948,0.7380525968517296,0.9255432516332299,0.880859375,0.4071196496680322,0.3558126410835214,0.6604088443888194
lantana camara,leaf,ethanol,solvent extraction,9.9178,zea mays,,60.258319296342236,50.33601164514045,66.32954309195618,46.83,0.754964953271028,0.8758074598874765,0.7961326887814636,0.7827538247566064,0.8459933222036728,0.7661038148843027,0.6889000334336343,0.39528577388402175,0.7528527692735876,0.47732577525841946,0.5797907437081723,0.9595051661029514,0.71533203125,0.32772990535386354,0.35792889390519184,0.5928243637880685
lantana camara,leaf,methanol,solvent extraction,4.8587,lactuca sativa,,46.773269663727405,46.72094154975824,56.86901142301334,60.51,0.8901451935914553,0.8241300270889769,0.7739623270545091,0.6962447844228095,0.7493739565943239,0.7889305816135085,0.9018722835172183,0.4329370045890697,0.7372669078764263,0.5128376125375125,0.7605806390800265,0.8920909975443637,0.6897321428571428,0.36587088571832177,0.36512415349887134,0.6718815185648729
canola,whole plant,aqueous,in vitro,100.0,canola,,56.0,5.897169831700339,6.439443069636924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879015435961619,0.0,0.5892797599199733,0.4510321425205015,0.23898438585924112,0.0,0.16993925695719736,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,9.7511,phaseolus vulgaris,,64.09630892908666,57.73169250756212,73.63104311873163,15.26,0.7106558744993325,0.9390150725845662,0.9058176362727122,0.9207232267037552,0.7986227045075125,0.7367104440275172,0.8353393513874958,0.4318940342094285,0.6688004453103257,0.5713571190396799,0.6888490903949477,0.8549784552657185,0.9040178571428572,0.3884023167113999,0.38741534988713316,0.6700041718815186
lantana camara,leaf,aqueous,aqueous extraction,0.0,zea mays,,64.29367556467679,58.982900772298315,78.15115551546523,6.36,0.6970544058744994,0.8915746336042231,0.7799633272212037,0.6912378303198886,0.8263772954924875,0.8734625807796541,0.9784353059177532,0.37682519816437215,0.8995268577790149,0.5976992330776926,0.5676312564803468,0.7390075522401891,0.9574497767857143,0.33592315298771014,0.31630925507900676,0.7138089278264498
acmella oleracea,aerial,ethanol,solvent extraction,10.0124,lactuca sativa,,55.684772065730925,46.79744168221261,55.54152727339324,29.56,0.0,0.0,0.0,0.0,0.0,0.6391494684177611,0.0,0.4300166875260743,0.0,0.7338279426475492,0.0,0.0,0.0,0.0,0.0,0.0
lantana camara,leaf,methanol,solvent extraction,25.2606,lactuca sativa,,34.24305887334286,27.52209036145914,36.04131277964354,31.08,0.7007676902536716,0.8689310272973536,0.6889481580263378,0.7482614742698191,0.6880217028380635,0.8851365436731292,0.9060514877967235,0.45327492699207345,0.960200389646535,0.5229243081027009,0.6012819304364219,0.8843070935458462,0.7125418526785714,0.41397089984461083,0.3978555304740406,0.6272423863162288
ageratina adenophora,leaf,aqueous,aqueous extraction,2.517,oryza sativa,,53.868157329238215,47.980636508282416,60.582041746413196,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46047142261159785,0.0,0.572107369123041,0.0,0.28063753880368814,0.2544642857142857,0.0,0.0,0.0
chromolaena odorata,leaf,aqueous,aqueous extraction,1.0067,oryza sativa,,78.80616165163455,61.91763273598307,88.55276766360149,10.09,0.0,0.0,0.0,0.0,0.0,0.7388993120700439,0.0,0.7153733833959116,0.0,0.357619206402134,0.0,0.2850391511838021,0.0,0.2849978810566464,0.0,0.0
ageratina adenophora,leaf,aqueous,aqueous extraction,48.7582,oryza sativa,,17.39752298093198,13.023611863226826,18.170175504589018,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182519816437214,0.0,0.6300433477825942,0.0,0.32456099708103603,0.31326729910714285,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,0.9933,zea mays,,64.48125545778393,58.49117384890336,73.55793203601232,18.97,0.7764519359145527,0.8806695839410988,0.8043007167861311,0.921279554937413,0.7447829716193656,0.6778194705023974,0.8592443998662653,0.35951188986232796,0.982187586974673,0.4336445481827276,0.6932792911678763,0.6989297132002039,0.6698521205357143,0.3435513490606018,0.38558126410835214,0.6931581143095537
eucalyptus globulus,leaf,aqueous,aqueous extraction,10.0151,hordeum vulgare,,48.87629765774477,43.094766705079394,55.757258366436204,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714904968322774,0.9670091431803186,0.36306352221655935,0.0,1.0,0.9037810383747178,0.850020859407593
lantana camara,leaf,aqueous,aqueous extraction,5.0878,zea mays,,62.69002480803865,54.819187420224075,66.80850289310159,21.11,0.7850467289719626,0.8795582413002709,0.8248041340223372,0.9969401947148817,0.6990818030050084,0.7299353762768398,0.9344700768973587,0.4940550688360451,0.9089897021987198,0.5837779259753251,0.7876331416721651,0.9718296807672707,0.7522321428571429,0.38656589913829636,0.35595372460496616,0.670421360033375
lantana camara,leaf,aqueous,aqueous extraction,1.0419,oryza sativa,,66.06296543182034,55.4600337011379,65.41802744778565,9.44,0.8488818424566088,0.8332986038758075,0.8813135522587098,0.9847009735744089,0.7629382303839733,0.8430268918073796,0.7942159812771649,0.4956195244055069,0.7258558307820763,0.4640713571190397,0.6054293524366104,0.8372330074595747,0.8394949776785714,0.34425766351179543,0.31743792325056436,0.5857321652065082
lantana camara,leaf,aqueous,aqueous extraction,0.0,zea mays,,65.78728333840435,54.60484577402737,74.70162430490325,19.7,0.7496244993324432,0.9101201639230395,0.9183197199533256,0.7001390820584144,0.8240818030050083,0.8812799666458203,0.8995319291206955,0.49780976220275347,0.8054550514890064,0.48082694231410467,0.771514751625978,0.7302043274799611,0.7350725446428571,0.34044356547534965,0.40378103837471785,0.6205673758865249
eucalyptus globulus,leaf,aqueous,aqueous extraction,25.1655,triticum aestivum,,37.1172132803865,29.351898794301597,39.23399150099146,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199733244414805,0.8412668489018759,0.31914006393921146,0.0,0.97881056646419,0.8077031602708803,1.0
lantana camara,leaf,ethyl_acetate,solvent extraction,2.474,sorghum bicolor,,74.26640353453249,64.04416615252894,72.07952399559669,39.12,0.8180490654205608,0.9453358338542751,0.8896482747124521,0.854798331015299,0.9632721202003338,0.7890348134250574,0.7219993313273152,0.3872549019607844,0.9899805176732536,0.5245081693897966,0.6010934112545951,0.7764444238521059,0.8755580357142857,0.40832038423506145,0.3802200902934537,0.651439299123905
eucalyptus globulus,leaf,aqueous,aqueous extraction,51.7944,triticum aestivum,,20.611422184252344,14.082249993520213,18.01208289529202,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047182394131377,0.8518239230841739,0.38947319649724327,0.0,0.9487215708433395,0.9849040632054176,0.9115561118064248
parthenium hysterophorus,leaf,aqueous,aqueous extraction,23.7176,zea mays,,43.754049118507716,34.29551783738089,40.78381424883336,8.42,0.0,0.0,0.0,0.0,0.0,0.3465707734000417,0.0,0.6769920734251147,0.0,0.9311437145715238,0.751437458761429,0.2555715146179864,0.0,0.0,0.0,0.0
parthenium hysterophorus,leaf,aqueous,aqueous extraction,9.9352,zea mays,,52.25384046751772,49.2175960618911,58.79768429391414,13.29,0.0,0.0,0.0,0.0,0.0,0.38972274338128,0.0,0.6289111389236547,0.0,0.6863954651550517,0.8415496276746159,0.24667562433396656,0.0,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,49.1003,phaseolus vulgaris,,26.239965561077245,17.74785022734695,25.52357850341408,21.24,0.9632426568758344,0.7418906716677085,0.7767961326887816,0.8247566063977746,0.8280467445742905,0.743277048155097,0.8665997993981945,0.35951188986232796,0.7692735875313108,0.577942647549183,0.6714110660759732,0.6727053699671038,0.8281947544642857,0.30576352592174033,0.39432844243792325,0.6770963704630789
lantana camara,leaf,aqueous,aqueous extraction,49.1755,zea mays,,23.523718868772967,17.39652516057602,21.535886869325783,11.67,0.9979556074766356,0.6914634993401403,0.7109518253042174,0.9438108484005562,0.8614357262103507,0.7778820095893267,0.7251755265797392,0.36910721735502716,0.6980239354300027,0.42414138046015337,0.5467056272975775,0.8602140573599593,0.7168666294642857,0.4199039412346377,0.41224604966139955,0.7265331664580726
lantana camara,leaves,ethanol,disc diffusion method,2.0,unknown,,85.6480799683226,74.81144289919504,89.38082729808042,,0.9894859813084113,0.7550184066124886,0.8101350225037507,0.811961057023644,0.7522954924874792,0.9717531790702524,0.7154797726512873,0.4468085106382979,0.9398831060395212,0.4472324108036012,0.6007163728909417,0.8945003011629524,0.73388671875,0.30731741771436644,0.3195541760722348,0.7037964121818941
chromolaena odorata,leaf,aqueous,aqueous extraction,49.4423,oryza sativa,,25.25678737344414,19.007813741046764,23.344383537778732,20.25,0.0,0.0,0.0,0.0,0.0,0.5463831561392537,0.0,0.8472048393825615,0.0,0.41605535178392794,0.0,0.2804058749942084,0.0,0.24325469699110044,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,5.0223,triticum aestivum,,58.52728329478559,47.49756853140106,59.24110870736766,20.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48607869289763256,0.8546517108115751,0.40443867858963073,0.0,0.9857324480858879,0.7095090293453724,0.9050896954526493
plantago lagopus,,ethanolic,,0.1,lycopersicon esculentum,,61.875146627918234,54.047815143611366,69.39801729327421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463078848560701,0.0,0.4542347449149716,0.4072956923366952,0.23133948014641156,0.0,0.21500211894335358,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,0.0,phaseolus vulgaris,,72.465066938231,62.51311952536613,80.16088674708375,17.26,0.8985313751668892,0.882822810307703,0.689781630271712,0.9460361613351876,0.8424457429048414,0.9919741505107359,0.678201270478101,0.4573425114726742,0.9774561647648204,0.41505501833944647,0.5568856631162221,0.9823008849557523,0.8167550223214285,0.32045486650656874,0.3807844243792325,0.5352523988318731
parthenium hysterophorus,leaf,aqueous,aqueous extraction,49.8331,zea mays,,22.69819311045938,16.53337209304223,21.294619740792413,12.39,0.0,0.0,0.0,0.0,0.0,0.35490931832395245,0.0,0.7410304547350857,0.0,0.8418639546515505,0.8831181072674145,0.21767131538711026,0.0,0.0,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,50.1212,triticum aestivum,,20.244243445333577,15.385758646227801,18.41665275814577,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517339113037679,0.9487227825431237,0.42343511096696473,0.0,0.8507557564627772,0.6841139954853274,0.8354192740926158
lantana camara,root,aqueous,aqueous extraction,0.0,triticum aestivum,,76.37515018412327,72.02282062450416,101.68953176968125,16.12,0.9211865821094793,0.898728901854553,0.7131188531421904,0.937134909596662,0.893781302170284,0.7853867000208464,0.6730190571715144,0.38057989153108057,0.7784581129974952,0.4549849949983328,0.7421057592610049,0.9011258861140714,0.9343610491071428,0.36587088571832177,0.3876975169300226,0.5373383395911556
lantana camara,leaf,methanol,solvent extraction,2.4199,lactuca sativa,,55.579490565385775,52.452101705304564,65.8363458766851,58.32,0.6790720961281709,0.9031742724178649,1.0,0.67009735744089,0.721619365609349,0.8450072962268084,0.8938482113005685,0.4098873591989988,0.7197328138046201,0.4489829943314438,0.7533226505796965,0.686419867488301,0.9786551339285714,0.36276310213306967,0.3031884875846501,0.6768877763871507
lantana camara,root,aqueous,aqueous extraction,0.9966,triticum aestivum,,81.36431688153908,76.83735987601074,90.02053507533371,18.33,0.6799899866488651,0.9348475376814613,0.700616769461577,0.7705146036161334,0.856636060100167,0.9603919116114239,0.8266466064861251,0.4958281184814351,0.8527692735875313,0.4543181060353451,0.6568950890753135,0.7672242042348145,0.7080775669642857,0.3610679474502049,0.3953160270880361,0.5871923237380059
lantana camara,leaf,aqueous,aqueous extraction,9.8692,triticum aestivum,,56.84135187519885,54.522556113025125,65.06201694863559,12.35,0.9230223631508678,0.6991039799958324,0.9669944990831806,0.9098748261474269,0.6907345575959933,0.745987075255368,0.8450351053159477,0.345014601585315,0.9791260784859448,0.42489163054351453,0.5800735224809124,0.9923087615252747,0.8092215401785715,0.3584545839807883,0.2972629796839729,0.6226533166458073
lantana camara,leaf,ethanol,solvent extraction,5.016,zea mays,,60.78501918604901,54.616821309126536,71.70438129624652,47.19,0.7807076101468625,0.8853233312495659,0.6981163527254542,0.9847009735744089,0.917779632721202,0.9667500521159059,0.7534269475091941,0.4513975803087193,0.6905093236849429,0.40788596198732907,0.7003487604863795,0.7721818097576797,0.78857421875,0.34644723831049584,0.3089729119638826,0.6047142261159784
parthenium hysterophorus,leaf,methanol,solvent extraction,98.5078,oryza sativa,,8.277950396456049,6.304372505641668,7.83437777620401,33.56,0.0,0.0,0.0,0.0,0.0,0.4511152803835731,0.0,0.7034835210680017,0.0,0.7309936645548516,0.6465265340748421,0.23449010795533523,0.0,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,10.0609,oryza sativa,,65.3322538621181,57.30542179374406,75.85068279933819,4.68,0.9192673564753004,0.7850941168298952,0.8829804967494582,0.8392211404728789,0.7545909849749584,0.94767563060246,1.0,0.3607634543178974,0.934873364876148,0.5776925641880627,0.5407672730700349,0.7725524718528471,0.6939174107142857,0.41601921175307244,0.3773984198645598,0.6120150187734669
acmella oleracea,aerial,ethanol,solvent extraction,102.6071,lactuca sativa,,8.040716224993009,5.759631158673475,6.610146409786213,33.48,0.0,0.0,0.0,0.0,0.0,0.5877631853241609,0.0,0.48696287025448476,0.0,0.5820273424474824,0.0,0.0,0.0,0.0,0.0,0.0
phaseolus vulgaris l.,leaf,aqueous,aqueous,26.67,phaseolus vulgaris l.,Sosiad,86.11,30.68460848645781,38.647457609241506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803921568627451,0.0,0.5575191730576858,0.43934395324724285,0.21989528795811522,0.0,0.21740358807741206,0.0,0.0
parthenium hysterophorus,leaf,aqueous,aqueous extraction,9.9837,zea mays,,52.17168099721643,45.23355240079005,62.99359670999185,12.39,0.0,0.0,0.0,0.0,0.0,0.44705023973316654,0.0,0.7412390488110139,0.0,0.8772090696898965,0.886794231313036,0.2611314460454988,0.0,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,102.5985,zea mays,,7.5800884400042206,5.559389909568648,6.389232905683025,13.97,0.7258845126835781,0.7400152809613114,0.8214702450408402,0.9821974965229485,0.9129799666110184,0.8246820929747759,0.8391842193246405,0.38589904046725076,0.991650431394378,0.5467655885295098,0.6252238665284192,0.7184358059583933,0.9173409598214285,0.2931204972453737,0.4019469525959368,0.6833541927409261
lantana camara,leaf,aqueous,aqueous extraction,0.0,oryza sativa,,58.50024684979239,50.123949112788594,66.02860635043825,14.51,0.9873581441922563,0.8620545947072307,0.9273212202033673,0.7936022253129347,0.6719532554257096,0.9436105899520535,0.8798060849214309,0.4372131831455987,0.881436125800167,0.5382627542514171,0.5321896502969177,0.8760598619283697,0.9750976562499999,0.3038564769035174,0.40942437923250563,0.7292448894451398
acmella oleracea,aerial,ethanol,solvent extraction,0.0,lactuca sativa,,60.72972358065223,58.35501649356429,66.44799810963595,56.32,0.0,0.0,0.0,0.0,0.0,0.7948717948717949,0.0,0.532436378806842,0.0,0.5550183394464822,0.0,0.0,0.0,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,49.6318,triticum aestivum,,24.832762948422857,19.50976921571937,21.339407711859486,13.77,0.8165053404539386,0.9549211641314163,0.9079846641106851,0.8411682892906814,0.7906928213689484,0.7410881801125704,0.9140755600133734,0.47183979974968715,0.8661285833565266,0.5184228076025342,0.6172118013007823,0.8431172682203586,0.9619140624999999,0.37844328294956914,0.3656884875846501,0.523153942428035
